Create detailed aerial maps with local businesses for commercial real estate,"Hello,

We are a commercial real estate company who needs help making detailed aerial maps with nearby businesses shown. These maps will be for our flyers and offering memos. We have all other assets but just need the maps. This is something that will definitely be needed on a repeat basis.",6
Work to make OSM(Open street map) available in ACF(Advanced Custom Fields),"Hello.

Work to make OSM available in ACF.

Like Google Maps used in ACF, The thing by OSM is needed.

There is OSM application already made, and this task is to make that application available in ACF.

If anyone can do this, please contact me.

Related screen
https://snipboard.io/xIbuZo.jpg

Regards!

NOTE: There are many WordPress plugs for OSM, but this task shouldn't use them.",59
Tool to fast migrate VM,"Hi guys,

In my work I have a lot of Linux servers to migrate from one provider to another one. Often I've no access to the hypervisor from the source datacenter so I was wondering if it's possible to develop a tool similar to the r1soft (but this noe is designer only for backup needs)

- Inside the VM, as a kernel module, track all the changed sector of the file system disks. There's already some modules to do it (llvm or dm-era) (https://www.cloudandheat.com/block-level-data-tracking-using-davice-mappers-dm-era/) but I can't change the working configuration of the source file system.
- Deploy a VM with the same disks configuration on a target infrastructure
- Sync the changed sectors between the 2 servers (with the exception of course of swap, logical devices and the IP con that should be custom)
- When the cue is almost 0...turn off the first server and turn on the second one.

",32
Homepage Post Plugin,"Homepage Post Plugin for https://alertaonline.ro

Write a plugin that shows the latest post or a post that we manually select (the entire post) on the homepage of https://alertaonline.ro.
Important: Plugin should by default show the last post and also have an option to let us choose which article to show.
Note: Plugin should work with tag div composer.

When you are done please also tell us how you did it",25
Generative art script,"Hello, im looking for developer to create script for generative art. The art should work for example with https://github.com/owenmoore/token-art-tools to create multiple images with metadata. We can talk all details in message.",80
Create a short video for a mind map,"I have a mind-map that i want to convert (or a part of it) into a 2D animated video, the video should be minimum 30 seconds in length.

The mind-map contains multiple nodes and branches, when the video moves into a branch the branch should be lit (with back-shadow or elevation) to show that the video is now focusing on this branch.",41
"Implement redirects, clean up robots.txt and submit sitemap","We need someone who speaks fluent English to implement up 70 redirects for us and then tidy up our robots.txt because it's a mess with so many URLs that don't need to be in there.

Lastly, once the above is done submit a new sitemap.


",8
"Senior GIS, openlayer and Django Expert coordinates mapping, for urban map","we are looking for an expert that has at least 5 years of web development experience with rich skillsets in GIS, mapbox, geolocation integration with websites. our frontend is built with React.js and we want to integrate a map that seamlessly fits on it.

We have a large dataset consisting of coordinates points that need to be overlayed on an existing map. If you have used sentinel hub API, that would be a bonus.

This is only a begining for an ongoing project, we may continue on an hourly job if you can build this verywell.

some older datasets are written in amharic text. you will have to be able to read and use the language.

Thanks",15
"Illustrative designer needed for NFT art (illustrative roadmap, and some characters in environments","We are a fun, vibrant NFT project.

We are looking for an illustrative design to create some drawings for our roadmap and for our roadmap.

We can supply our basic drawings that we have done including our ""attempt"" of some illustrations, some sketches, and our NFT designs, as well as examples we like so you can help bring it to life!

We are looking for art that showcases a virtual world, in the hills with our characters popping out. If you have drawn worlds, digital worlds, art that showcases land or an environment, that would be awesome.

Happy to send examples of what we are looking for, please only apply if you are confident and have relative experience. Please send through your portfolio.

Thanks!",23
Need a 3d contour map,"I'm looking for someone to create a contour map for my property. It is about 1/2 acre in size.  It has a floodplain that runs through it so I'm trying to map where exactly that is on the property.

The project should include 3d map of the property.

I have a bunch of drone pictures that I have already taken at different angles. Located here -  https://drive.google.com/drive/folders/1r96NOFBUl0CAOAZ0ryWjKA0jZf9F147_?usp=sharing

I'm new to this so I'm honestly not sure what else is needed.

All the maps for Gila County can be found here -https://gilacountyaz.maps.arcgis.com/home/index.html
The property can be found on these maps using parcel # 302-16-020

My goal with this project is to determine where the floodplain exists on my property and where I can build a house.
",5
Apify Web Scrape XML Sitemap,"The project involves:

Use Apify to scrape the XML sitemap of a single website
Count number of URLs in the sitemap and return the results by email
Follow the URLs on the sitemap (approx 5000 URLs)
Count number of URLs in the sitemap that contains the specified keyword in html",4
Ad Operations Manager,"Company Description

We are a private, internet-based travel technology service provider dedicated to helping individuals with their travel documentation needs, providing a fundamentally improved mechanism for pleasure and business travelers to acquire travel visas and travel authorization. GovAssist is driven by a sophisticated method of technology that is unified into every step of the visa and travel authorization request procedure.


Job Description

The Ad Operations Manager will be first and foremost responsible for diversifying the sources of traffic for the company’s websites, which currently have a dependency on a single marketing channel.

This person will also be responsible for testing and launching ad creatives, monitoring delivery to perform necessary optimizations, and reporting to the Director of Operations. To ensure the success of the digital media plans and meet the company’s objectives, the chosen candidate will be required to assess and grow its marketing team.


Key Responsibilities

●     Drive the day-to-day execution of the digital ad delivery with a constant focus on the benefits and value for the target audiences

●     Break down complex issues into simple, manageable, and result-focused tasks for its team members

●     Ensure the ad creatives adhere to technical specifications and troubleshoot issues that affect implementation, tracking and/or reporting

●     Use best practices to pace budget and optimize for performance where necessary

●     Provide recommendations and solutions to quickly resolve technical issues with the programming team

●     Address problems and identify opportunities that increase the effectiveness of the advertising campaigns


Qualifications

●   3-4 years of experience with proven results in a similar position (Reference letter)

●   Tech skills with knowledge of web analytics tracking preferred

●  Strong Attention to detail with exceptional problem solving and analytical skills

●  Excellent written and verbal communication skills",11
SEO - keyword mapping with meta tags title and description for 150 page site ,"SEO - keyword mapping with meta tags title and description for 150 page site

Before implementation I need on an excel doc
- Title
- meta  Description
- Keywords

Also how would you find all web pages to complete scope of project ?",9
Ebook revision,"Hello I have an ebook that needs some simple revisions and links embedded, I will need two copies. I also have an email that will need quick editing and links embedded. thank you. subject file attached",64
Podcast Outreach Specialist ,"Hi! Looking for someone to help me develop a list of relevant podcasts to pitch as a guest speaker in the womens health and wellness space.

Must be familiar with researching relevant podcasts that are active and interview guests.

-Build a list of the most Relevant Top podcasts that are a good fit to pitch.
-Find contact info
-Compile in easy to read chart. Include metrics like star rating, social media followings, show frequency

Potential for ongoing work throughout 2022.

If this sounds like something that you’d love to do, send me a message! Rate DOE. ",42
Create Scenes in Unreal Engine for already made characters NFT,"Looking for an expert in the field , able to create high quality scenes in unreal engine for already existing character models. Expert knowledge and artistic nature is required for this job. The right candidate will have his name on the project if his work is up to the standards. Lets get on a call to discuss details. Please only apply if you got the necessary knowledge and expertise.",24
3D in browser endless repeating  map/landscape,"I need a very simple and basic moving 3 D map for browers. It should be endless /repeating.
A character should be moveable with either mouse or arrow keys (touch screen not needed but would be apreachiated if included without extra costs)

This is for a prototype only. Real project with much bigger scope will follow.

I have no experience in 3D and therefore don't have fixed requriements but looking for an ""experimental"" partner.

The map should have an ever running landscape and a huge billboard in the center where news can be displayed.

Here are some samples I have found to give you an ideas - without the buidlings, plain land with plants ok or even colored squares.

If you have samples, please send links to them.

Here are the ones I found

https://threejs.org/examples/#webxr_vr_rollercoaster
https://threejs.org/examples/#misc_controls_pointerlock
https://threejs.org/examples/#games_fps



 ",15
Develop custom map poster creator app for existing Shopify store using Mapbox/Leaflet ,"We are looking for a developer who can bring our webshop to the next level by developing a custom map poster creator app for our Shopify store (www.earthart.nl). Currently we sell maps, satellite images and aerial images as wall decoration, but all of them are designed by us. We now want to give our customers control over the layout and mapstyle of their poster. To give you a bit of an idea of what we are looking for hereby two well known example stores: https://www.mapify.cc/editor/create and  https://eu.grafomap.com/editor.
Of course ours will be different in both style and content.

You will develop both frontend and backend of the custom map poster creator. The used library for the map design is open for discussion, but with a preference for Leaflet over Mapbox as it's Open Source.

Frontend:
(1) Visualize and update the poster based on the changes the customer makes (see below)
(2) Enter a city/address in search bar and zoom to extent of location in the map
(3) Select map style from pre-sets. Draft styles have already been created in Mapbox Studio by us that you can use. At least two styles will be based on WMS.
(4) Select the layout of the poster from pre-sets, such as the location of text/labels, frames around map, map in shape of circle/house/key etc. These layouts need to be developed by you. Expect around 8 styles, and input is provided by us.
(5) Add an icon on the map, such as a house, hart, or location icon.
(6) Change map orientation (portrait, landscape)
(7) Personalize titles and subtitles
(8) Select materials (poster, dibond, acrylglass)
(9) Select size (which differ per material). Update preview of the map after size has been changed.
(10) Select hanging systems for certain materials
(11) Update prices based on chosen material, size and options
(12) Administrator (me) should preferably have the possibility to generate maps without creating an order (we like to use the tool to design a map of for example New York and add it as a standard product or for marketing purposes)
(13) Work well on desktop, tablet and smartphone. On Smartphone the map should stay visible as much as possible, so no endless scrolling up and down to see the effect of a change on the map. We prefer a tab/step system that guides the customer through the options.

Backend
(1) Generate an order from the custom designed map, store the order in Shopify and let the customer pay (can use existing checkout and paying options).
(2) Generate high resolution image file of exact layout of the map as designed by the customer which will be used to print the poster
(3) Add additional materials, sizes and hanging systems
(4)  Adjust prices
(5) Add new map styles from for example Mapbox Studio or WMS to be used by customers on Frontend.

Optional
(1) Create a map with a route (for example flights from city to city, or a road trip)

(2) Besides the styles we currently have in Mapbox Studio and a few WMS styles we are also considering to create and host our own tileserver with mapstyles. We might do this part by our own, but if you have experience with Linux VPS, PostGIS, Geoserver, maptiler, and Openstreetmap/Mapnik you might contribute to this part as well. This is probably more something for the second half of 2022, but we would like to continue working with one freelancer if possible.

Budget: We realize this is not a small project, but we are a small startup with limited personal resources. We prefer to agree on a fixed price, but that's open for discussion.
Timeline: No high time pressure. If spreading work over longer time reduces costs than that is preferable. But to give an idea: Q1/Q2 of 2022 is fine.

You might have (many) questions to get a clear picture about this project. We like to hear them and answer them to the best of our knowledge. It is very important for us to have a common understanding about the work to avoid wrong expectations from either side. In your reply we like to read about your previous experience, and how you are going to make a succes of this project. We would also appreciate a first indication of the estimated project costs.

If after reading this project description you feel just as exited as we are, we would love to hear from you! ",44
"Legal Roadmap for closed-end Crypto & NFT Investment Fund. LPA, PPM, Incorporation, etc. ","You will create, modify, and work with me to finalize a legal prospectus, create a PPM, LPA, business incorporation in Delaware, and the entirety of a roadmap for starting a closed end investment fund for an unleveraged and no futures or forward contracts cryptocurrency and nft investment fund. The fund seeks to raise $5m in capital in the State of Alaska.

Seeking only experienced candidates only. Must have a LinkedIn profile.

Cryptocurrency regulation significantly differs from securities regulation and all legal matters must be put into the prospectus with maximum attention to detail.

Ultimately, at the end of the project our business will be ready to start our process of raising capital.

Attached is what we have so far. ",5
Google Maps APIs expert for mapping,"We have data in a CSV format that we would like to show on google maps and draw lines according to the data points. Based on the intensity of values between two locations on a road we would like to give a different colour to the line that spans between these points.

We are looking for a web developer with expertise in Google Maps APIs to complete this task. Our website design is complete. More discussion will be during the interview. ",95
Google maps location -  react native,"Specification:
Firebase + react native

Requirements
Authentication, Location & Share

Tasks presentation:
https://docs.google.com/presentation/d/1GNxhWu_DiGp8oXuWOk-3hSG0gmF-E2aMs9kNlNDweSg/edit?usp=sharing

Prototype:
https://www.figma.com/proto/4wucRkI6wG5gf1ZqpwerUA/Servy-01?page-id=0%3A1&node-id=79%3A831&viewport=318%2C48%2C0.25&scaling=min-zoom&starting-point-node-id=79%3A831&show-proto-sidebar=1

Deliverable:
Git commit / NO APK required
",19
Unity game development for school kids,"Looking for game developers

Game is for pre school kids
Mainly tracing of alphabets  in multiple languages

English abcd
Hindi and 3 other languages

Shall share video to show what exactly is required

Meanwhile please prototype app please try letter a in the app for tracing ",23
2D Tileset artist to design an RPG type map (top down kinda like pokemon map) (Looping GIF),"Here's an example:
https://i.imgur.com/bbJiesD.gif

(i need something that is cyberpunk or scifi future style), you can also use some assets that i found on unity asset store or find some other tilesets to help you (i can buy these tilesets if you want, and you can change their colors etc to your liking)

also would likely require you to draw some of your own tilesets/art too.

1. resulting image resolution is 1920*1080
2. a background gif image + a bunch of foreground elements, an example is:
background.gif + movietheater.gif etc (so i can layer them on top of each other)
3. This gif will be fullscreen so imagine having this full screen and you can design the sizes according to this
4. Requirements for all gifs:
    a. background is gif
    b. all elements from are gifs too:
       you can first make normal version of the gif, and then adjust the normal version to another version when i hover over it with my mouse, and a version when i click it.

   movietheater.gif
   movietheater_hover.gif
   movietheater_click.gif
5. All gifs are looping gifs
6. you can use existing tilesets in unity asset store (i have found some examples that might help)
7. you are able to adjust the tilesets later on if needed
8. You can use these gif assets that i found on unity asset store or find some other tilesets to help you (i can buy these tilesets if you want, and you can change their colors etc to your liking)

Please submit proposal so i can send you full requirement document.",56
"Expert tech writer, blogger, journalist with high level SEO Skills.  - Brazilian Portuguese only!","As a highly skilled writer in Brazilian Portuguese, you will research, create and edit technology related articles.  We are looking for writers that can deliver well researched, SEO optimised content.  You must be able to download and use a variety of software products, explain how they work, give advice and develop how-to guides. Referencing our brand strategy, you will create content/guides similar to our desired voice. Researching topics, gathering data for infographics will be part of your skill set. We are looking for longer term partnerships with writers that are self managing and motivated.

Please read and be familiar with the above requirements.  This positon requires an Expert. Translation and a native speaker Brazilian Portuguese is not all that is required.

Please send/attach to your proposal ONLY: Work that you have originally researched, verified and written in BR-PT.

As work improves, so will the wage.

Mandatory:
Native Brazilian Portuguese  (Translate apps and functions do not count)
Fluent in English
SEO and keyword planning
Able to use download, install, use and create guides for software applications
Infographic data planning
Long form guides
Layout Optimisation for conversions
Hyperlinking and reference material
Able to research and create UNIQUE content.",67
Annotate map image and add captions to images for proposal document,"Hi, I'm looking for someone to finalize the graphics for a proposal to be sent to a potential client. I will send the materials after reviewing portfolios. So for now, just give a ballpark estimate for the initial bid. (If you prefer to do this on an hourly basis that is possible. By the way, the average hourly rate shown is not representative because several of my previous contracts involved lawyers!)

Note that this does not involve detailed graphics editing to create new content. Instead you will be making a few enhancements to existing images.

The main work will be to annotate an existing map to highlight why there are problems in the client's current location. This will involve the following steps:
- Add six phrases (e.g., ""waste"" and ""more waste"") in large prominent font.
- Impose image for nearby business (e.g., the review summary from Google Maps),
- Add a few icons to make more intuitive (e.g., dump trucks).
I'll supply all the images, so you will be mainly combining them and adding text.

You will also create a separate version of the map with space for 'from' and 'to' addresses. The result will be formatted so that it fits on the front of a 8x11"" envelop. It will also be used inside as a glossy attachment (full page).

The other graphics work will just involve adding captions to images for incorporation into a document. This should be editable with Microsoft Word, but PDF would be fine.

Summary of work:
1. Full-sized annotated Google Map of business location w/ a few textual annotations and icons.
2. Reduced version including 'from' and 'to' address text annotations
   [to be printed on full-sized envelop sticker paper].
3. 2 pages of half-page attachments: 2 maps and 2 search results.
4. 1 full-page attachment: web search results in landscape mode
   [to be printed on full-sized envelop sticker paper].
Note: 1 is the main task; 2 is slight variation of 1, and, 3 & 4 involve adding captions to existing images.
",58
Mapbox development (Like Roadtrippers map trip planner),"I work for Oliver Travel Trailers and we're building a web app in wordpress for our owners to use on their devices, phone, tablet, and pc.

Features will include:
- Trip Planner built in Mapbox
     - Create routes, destinations, optimize selections
     - Custom graphics for landmarks
     - Showing details of the trip
          - Time, Miles, Gas cost for trip
     - Function to see all available rv/campgrounds,restaraunts, auto/rv services, and more along the way of the routes in the trip planner

Basically, everything that Roadtrippers is using on their map we would also like to incorporate into our app.

https://maps.roadtrippers.com/

We're here looking for experts in this field and also looking for estimates. If this is something you can do please reach out to us.

We currently do not have a budget as we're looking for estimates and the best candidates for this project.

Thank you",51
Nft influencer list + Roadmap writer / NFT artist,"Hey,
I need influencers for an upcoming NFT project.
I would like to know if you have already worked with NFT projects in the past...
and if you have already readymade NFT influencers lists...
It can be youtubers, gamers, crypto lovers or just influencers.

I also need a quality writer with experience in writing roadmap for NFT project.

Thanks",66
Virtual assistants with sales experience,"We run an ecommerce business with associated social media pages,
we need someone to follow up on every comment/message received from customers by addressing the customer points as well as following up on them to close the sale. The aim is increasing sales.",3
1.000 Animated NFT Designs,"Hey You👋🏻,

I'm Ole from JustUp Club. We are a marketing agency based in Hamburg. We want to build another NFT Project and we need really good Designs. Our Project is about jellyfishes.

Here are some example NFTs where you can get an understanding of what we want:
https://opensea.io/collection/doodles-official
https://opensea.io/collection/cool-cats-nft
https://opensea.io/collection/alienfrensnft
https://opensea.io/collection/coolmans-universe

You will be asked to answer the following questions when submitting a proposal.
Where can we find examples of your past work?
How many hours a week are you available in the future?

Please start the proposal with ""Hey Blue"" that we can see whether you have read through the whole listing.

Best,

Ole from the JustUp Club",27
Copywriter needed to assist with marketing collateral for a property tech SaaS company,"BuildingLink is seeking a well-rounded copywriter to support our marketing efforts across email campaigns, product one sheets, company brochures, video scripts, and more.

We are looking for a detail-oriented self-starter who picks up concepts quickly.

You must:
- Be able to write clearly, conversationally, and persuasively
- Have excellent proofreading and editing skills
- Be flexible while also maintaining a consistent style and voice
- Have strong time management skills
- Have 1-2 years of experience as a copywriter

Experience writing for B2B SaaS companies is a major plus.
",16
"i am looking for a mature individual who has experience working map overlays, Google maps and Excel.","i am looking for an expert an mature individual who has experience working with map overlays and has the ability to create a project based on little information but who can also build the components with the capicity to connect to other components, be able to create a small piece of a big puzzle.. The source of the information is mostly from excel and google maps. ",80
Technical writing expert to create API documentation,"We are looking for an experienced technical writing expert to create API documentation.

Whom are we looking for?
1. Someone who is not intimidated by code, though we are not looking for hard code programmers but you should be able to write basic code samples
2. You must have created API documentation in the past, we would like to see it
3. You enjoy finding out the best way to get developers  the info they need (when and where they need it)
4. You must have experience with IDEs, Web services technologies, APIs, SDKs, and/or object-oriented programming
5. You must have experience writing documentation for a developer audience
6. You must have Strong visualization skills and experience creating images and diagrams of complex systems

Thanks for reading...

",6
US Immigration Attorney,"Legal Plan Company looking for a licensed US Immigration attorney to prepare immigration documents for clients. You will need to be able to provide the necessary documents for each client.

Rates are negotiable but will typically be between 500-1000 for the document preparation.

We work in all 50 states so clients will be from around the country. Bilingual in at least Spanish/English preferred. ",5
Skilled Lucidpress Experience Needed!,"We're looking for a Lucidpress expert who can help with the importing and fixing/finalization of hundreds of InDesign templates to our enterprise Lucidpress account. The perfect candidate would have the following two traits:

– Extreme attention to detail. Ability to make the final imported Lucidpress documents perfectly match their source files
– Strong organizational skills. You could potentially be working with hundreds of different InDesign files and being able to project manage everything is very important

For the right candidate, this has the potential of being a multi-month project, although no specific amount of hours can be guaranteed.",27
Perfectly remove background for 2 character images,"I have 2 images I need to remove the background from.
I'll provide a high-quality of the source and expect to get a perfectly edited transparent PNG of each one of them including the hair taken care of.
https://depositphotos.com/204439702/stock-photo-shy-lady-with-pink-hair.html
https://depositphotos.com/202229622/stock-photo-pink-haired-lady-listening-music.html",51
Bubble based frontend work to show different areas of interest on a map,"You will need to build a website on bubble. This website will integrate with API endpoints we provide. The scope includes creating a responsive website that shows different areas of interest on a map, provide details of each of these points of interest, allows users to select different filters for these areas of interest, and display a predefined route between two points of interest. ",62
Google map Integration - Product Category Mapping - Product Entry Organization - App,"My name is Klifft, my team are launching an e-commerce platform that will distribute services & commodities is a multitude categories of product. I am currently working on organizing a database to beginning collecting data such as ( Potential client registration with their Business place GPS coordinate, Staff database, Contact database, expense tracking project tracking, invoice, estimates etc.).
I have recently found this FileMaker file ""FileMaker Starting Point"" and it seems like a very good database to develop from. I started looking at potential editing I could do on it and made notes of the codes and scripts I'd want integrated.  I am fairly new to using FileMaker and at this phase of our project we are looking to move quickly with collecting data.  For this reason I am looking for an experienced FileMaker developer/coder to help with the fine tuning of this ""FileMaker starting point"".

I have prepared an excel file to describe the tasks we would need completed
Our main priority at the moment are:

       Add a button to launch a ""add my current location"" data (latitude & longitudes). We purchased the google API key but couldn't get past a javascript error.

    Organize the structure of product category mapping for product data entry.
We want to use the google ""product category mapping"" database for now but we also added some fields that you can see highlighted in the spreadsheet.

Filemaker credentials
Username: admin
Password:  atlas
",19
Fractional CTO sought for technical roadmap build. ,"Fractional CTO sought to help develop technology roadmap for planned app.  Cross platform delivery. Define stages, sprints for programming, and source viable back end options for hosting and user management, iterate all project milestones.

Knowledge of javascript, native programming environments for Android and Iphone.

This is a remote position, and would be required to work over zoom and telephone, and have access to broadband.

Goals:
Develop both short and long term technology milestones for executive level conveyance as a digital roadmap. Product details only discussed once an NDA has been completed.

Situation: After conversations with two reputable programming firms, we are very sure the project is executable in a number of ways.

To be a best fit for this project you need:

Have direct experience developing a cross platform app roadmap. Examples to be provided by candidates, please let us know if you require an NDA for example sharing.

Ability to communicate clearly

Dedication to meet project deadlines in a timely manner

Attention to details

Willingness to sign an NDA

Bonus Experience: If you have any knowledge of development in a javascript environment using Backedless Console and associated hosting options.",17
Converting handmade drawing to digital,"Hi all!
I have a handmade drawing that was made with a pencil, and I would like to convert it into digital, including painting it.
It includes small details, and it needs to be done very professionally.
Would love to get some offers.
Thanks in advance (:",100
Create interactive javascript map for game,"I'm looking for someone to take a png map and turn it into an interactive map that has a grid and that player tokens can be created and delete for and that can move around the map.

Needs to be able to render in a subdomain of my site.  Looking for someone that can begin immediately.",20
anti Spam Protection of mailbox (imap account),"Dear Developer,

we are searchign for an expert, who can help us with anti spam coinfiguration of our email provider.

actually we get our email by imap. but the security protection at our provider is very bad, so we need a solution to filter the spam-mails better.

please give us a short concept how you would help us.
thx",4
Facebook & Instagram Ads Camapaign,We need to set up a campaign to generate leads as we are offering services for print design and digital design in the USA market what you can offer? and second is the store selling car accessories. We have set up things previously with another person but it is not much effective on both category campaigns.,22
"Smapone creator, create an app with 8-10 content from finished modules and building blocks ","looking for SmapOne creator or everybody who will check out how smapone works.
Easily App creation system
i need App ( u can use App templates ) to create mask with follwong data :

from smap templates

6-8 fields for personal information
Memory function
creation of QR code
Storage in the cloud or on-site network ",47
"Futuristic Motion Graphics & Visuals/VFX Designer for Event Venue
 Environment.","Looking for an awesome designer to design several futuristic/metaverse style scenes for an event environment in a specific venue.  2-3 sequences, an avatar, and several smaller environmental loops.

Must have familiarity with a pixel guide, as they will be designing in a pixel map of the space.

Can use after effects, blender, final cut, premier, 3d animation software or whatever you prefer.

Please message for more details.

",22
Представитель TITAN Technology по российскому рынку,"Уважаемые соискатели
Компания Titan Technology основанна в 1989 году в Тайване, является выдающимся лидером в области охлаждения процессора с элитной инженерной командой. Мы постоянно предоставляем инновационные охлаждающие продукты, вдохновленные жизненными потребностями, необходимостью в процессоре охлаждении.

Условия
	Доход Американским долларом. (оплата за каждый заказ)
	Работа от дома.
	Возможность влиять на свой доход за счет дополнительных выходов.
	Работа на русском языке.
	Возможность профессионального и карьерного роста по рынку Европы со стабильным доходом.
	Представитель выставок по российскому рынку с дополнительным доходом. (Если будет нужно)
	Съёмка товара с дополнительным доходом. (Если будет нужно)
	Корпоративные скидки
	Фирменная спецодежда.

Обязанности:
	Представитель TITAN Technology по российскому рынку.
	Оформление ООО компании TITAN Technology Limited в России.
	Помощь счёта налога.
	Оформление нужных документов.
	Получение товара из Тайваня и сохранение.
	Отправление товара клиентам и получение от клиентам.

Требования:
	Российский гражданин
	Ответственный подход к работе.
	Базовые знания компьютера и интернета.
	Связаться с нами по Skype или What'app.

Если Вам необходимо больше информации, пожалуйста, сообщите нам об этом.

записывайся на собеседование!
Работа с брендами класса люкс мирового уровня!
",91
Virtual Assistant Needed!,"I need someone that can support both operational and administrative task. I'm a small business owner and full-time HR professional. In this role, you will need to availability EST to support our Boston office. The function of the role would include:

Setting up auto-responding emails
Draft and send thank you notes & reminders
Researching industry-specific (webinar, conferences, industry news)
Preparing PowerPoint presentations
Managing social media accounts
Calendar Management
Email Management & filtering
Managing contact lists and spreadsheets
Travel arrangements",8
"NFT projects related to climate change : roadmap, strategy","We are creating NFT pass to build a Vegan community so as to motivate general public to eat less meat,  and increase awareness for climate change & animal welfare.

Need advice with roadmap & strategic development.

thanks
",90
Dropshipping - Transfer mapping from Oberlo account to DSers account,"Hello,

DISCLAIMER :)

I'm not looking for someone to deal with my orders or any fulfillments tasks or mapping the products.

I'm looking for someone who can solve my syncing issue between Oberlo & DSers


Here's the situation : there is a Shopify store using Oberlo to do drosphipping.

Now the store uses DSers.

But all the mapping is missing.

The sync button has been used (this one https://ibb.co/vPhytVT) but most of the products have not been synced (like 99%).

There's a explanation message mentioning the potential causes of the non-sync (this one https://ibb.co/Gtjmypv).

The issue is that it's impossible that those reasons lead to 99% not being synced.

In order to filter out low-quality freelancers, please start your application message by “OBERLO2DSERS”. If you don't, you will drastically reduce your chances.

Indeed, a freelancer who will have taken the time to read thoroughly this job description is what we are looking for.

Also, please ask the questions you may have and make an offer (I put 50$ for the sake of having an offer but I'm open to the discussion).

Looking forward to reading your application message!

P.S. : I will provide the Loom I shared with DSers chat support to the people who will apply ""correctly"".
",58
App Reviewers to check out our new product and leave comments,"Download the new Holiday Swap app from the Apple or Google Playstore, create an account and start reviewing it for us.  We want to know whats good and what could be better from your unique perspective.

",90
Data Capture - from google maps ,"I am looking for a data entry professional to capture data from online search engines, to identify venues bars, Hotels in Limerick city and county area that would be of interest to our companies product. ",21
Filtering and toggles on an Interactive map using MapBox and Javascript ,"I have two tile-sets with identical properties and need to develop a filtering mechanism based on each tileset . I already have the javascrip code for  toggling visibility for two layers (on/off) . I need to have have the layers further filtered based on other fields in the fileset:

 Layers :
Red
Green
Fields:
Location,
Service1
Service2
Service3
Service4
Service5
Service6
I will provide the connection to Mapbox tilesets and the existing HTML/javascript file that includes layer visibility toggle. I need a second set of toggle switches to filter services 1-6 for visible layers

",91
Interactive map for a website. Responsive. ,"We need to find someone who can help us build an interactive map for a brand. The map would look and feel something like this.

https://bitsummit.org/gaiden-map/

The idea is that each ""category"" of products is an island on a map. You can click on the map and it will take you to a regular section. The map is just the initial interaction.  So let's say we have 4 categories (islands). Chocolate, candy, sour and spicy.

North island is chocolate.
South island is candy.
etc....


When you put your mouse on the Chocolate Island, there may be some interaction like an animation or a title showing up, or something. But when you click on it, it will simply go to the regular chocolate products category. So all the interaction is within the map.

In the example you can zoom in and out and drag left and right.  This is fine, but not necessarily what we want.

The big things are

- The map and island should stack in mobile version. In this example the map does not stack. It reacts like a regular map that you can still drag to navigate. The one we need requires responsiveness.
- Big focus on performance. The example I think uses SVGs. The faster it loads, the better.
- The interactive map will live in a Wordpress site. This doesnt mean we need you to build a plugin. We can setup the code within a container, and have it call whatever JS we need. But it must live in a Wordpress site.
- We will provide graphics.

The project is still in early stage. But we need to find the right person first, so we can start the project with the right foot.

If you can find an example that you think is similar to what we are looking for, and you think you can do, you may also provide it.

We are looking for someone who can code this map, basically.

We need a person, an estimated budget. Proof that you can take us where we need. We will go with hourly rate so you can get paid weekly and we can make/see progress.


Good luck.",20
User Manuals for Hi-Fi Products,"We are seeking an experienced technical writer to produce user manuals for three new hi-fi products (integrated amplifier, turntable, and passive speakers). You will ned to work directly with the product engineers and industrial designers to produce these documents quickly. ",52
Seamstress for sewing projects,"Must be in Austin, Elgin, Smithville, Taylor, or Bastrop. Sewing projects include sewing shorts and skirts for four hours per week. All material will be provided and a sewing machine is available if necessary.",66
Collect Data from Crypto Exchanges,"Do you love crypto or want to learn more? Do you want to help make the crypto and finance industry more transparent?

RankFi is a new website that helps people compare crypto exchanges and find the cheapest places to buy Bitcoin, Ethereum, and altcoins.

We are looking for a Crypto Exchange Analyst.

Responsibilities:
- Sign up for crypto exchanges and identify, collect and track key data metrics
- Maintain spreadsheets and data with high accuracy and integrity
- Handle large datasets in Google Sheets and Google Docs
- Review lots of apps and conduct market research and competitor analysis
- Create rankings and opinions on the best platforms to recommend

Requirements:
- Passion for the crypto space with opinions on investing, industry trends and projects
- Basic crypto experience like buying, selling and transferring crypto, using various wallets, storing private keys
- Strong analytical mindset, attention to detail
- Proficient in English
- Self-starter who is responsible and able to work with instructions; curious, eager to learn and keep up with a fast-paced industry

In your proposal, please answer 1] Why you'd be a good fit for this project? and 2] A brief overview of your journey in crypto ",72
Graphic Designer to make map infographic ,"We are looking for a graphic designer to make a map infographic that highlights restaurants and businesses near a home listing to show potential buyers what is around the house. I attached an example.

This is a one-time job but could expand as we are looking for a graphic designer for other projects.

Please provide work samples.

Thank you!! ",83
"Google My Business audit, optimization, ranking on maps.","
We are a business with physical home and furnishing showrooms Looking for a freelancer or agency who can improve our ranking on Google my business/maps, provide us with advise for betterment, manage reputation for us and get us top rankings.

Our gmb  is regularly updated

This will be a long term on going work.

We will discuss and explain further before hiring.

",57
